,n_sents,n_words,n_unique_words,n_long_words,n_complex_words,n_simple_words,n_monosyllable_words,n_polysyllable_words,n_chars,n_letters,n_spaces,n_syllables,n_punctuations,flesch_kincaid_grade,flesch_reading_easy,coleman_liau_index,smog_index,automated_readability_index,lix,,neut,femn,masc,sing,plur,past,pres,futr,actv,pssv,1per,3per,2per,ttr,rttr,cttr,httr,sttr,mttr,dttr,mattr,msttr,mtld,mamtld,hdd,simpson_index,hapax_index,author
khadzhi-murat. Text/chapter25.xhtml,168.0,2452.0,1158.0,1106.0,330.0,1976.0,662.0,1644.0,15742.0,12582.0,2450.0,5304.0,667.0,6.35253126699293,57.856949040627654,5.176036063854575,12.441140268064807,5.176036063854575,59.701273984308244,2286.0,146.0,304.0,767.0,1096.0,357.0,418.0,65.0,15.0,36.0,30.0,11.0,149.0,6.0,0.4722675367047308,23.38558974035246,16.536109087449777,0.9038766959108466,0.9172087474616305,0.028358968490591784,35.262213445166545,0.8584436121514714,0.8620408163265305,184.753366514359,179.8045679996457,0.8986203132315355,135.4668650256965,1286.9064588361,lev-tolstoi
khadzhi-murat. Text/annotation.xhtml,7.0,175.0,133.0,86.0,38.0,108.0,32.0,114.0,1201.0,915.0,163.0,390.0,62.0,11.928571428571427,40.39785714285716,8.703357142857143,20.649264896731495,8.703357142857143,74.14285714285714,160.0,14.0,27.0,51.0,87.0,26.0,9.0,11.0,,1.0,5.0,,15.0,,0.76,10.053854982045445,7.109149034870488,0.9468638493274718,0.9324116654841745,0.02368936661758773,42.213032376204126,0.8909523809523824,0.8466666666666667,152.48857024106402,11.166666666666668,0.8982100402418143,147.81553398058253,1491.6203023763858,lev-tolstoi
kazaki. Text/chapter1.xhtml,113.0,1154.0,611.0,468.0,136.0,963.0,371.0,728.0,7229.0,5628.0,1108.0,2378.0,386.0,3.4568784221100906,69.71331321605496,2.3542805938559255,9.7492728493073,2.3542805938559255,50.76698210150151,992.0,70.0,101.0,292.0,528.0,121.0,125.0,105.0,11.0,27.0,10.0,38.0,94.0,30.0,0.5294627383015598,17.986153927459117,12.718131409571397,0.9098151411698867,0.9155474552160184,0.02945094629837236,33.95476633819627,0.8397828054298688,0.8495652173913044,167.5978904895224,139.78064208139395,0.8962999097086763,138.68688763810715,1255.7098987844593,lev-tolstoi
kazaki. Text/chapter2.xhtml,117.0,2052.0,1008.0,817.0,321.0,1616.0,646.0,1291.0,12858.0,10194.0,2022.0,4385.0,557.0,7.6035050232418655,55.604931773879144,4.978193432298696,14.694297043471767,4.978193432298696,57.35327635327636,1776.0,180.0,311.0,465.0,971.0,253.0,185.0,106.0,12.0,25.0,16.0,32.0,241.0,3.0,0.49122807017543857,22.252143598692737,15.73464163457246,0.9067933896323389,0.9183031249541618,0.028140585583812987,35.535863211575084,0.8367249126310495,0.8312195121951219,149.87102234258634,161.8578356896673,0.8948615982132321,129.32190265486724,1304.169834098163,lev-tolstoi
kazaki. Text/chapter3.xhtml,46.0,770.0,441.0,309.0,111.0,625.0,251.0,485.0,4776.0,3793.0,751.0,1646.0,193.0,7.217108977978544,56.6006239412761,4.491923489553926,13.783825269084327,4.491923489553926,56.86900056465274,693.0,59.0,127.0,158.0,325.0,121.0,85.0,26.0,5.0,8.0,1.0,10.0,67.0,,0.5727272727272728,15.89253684194966,11.237720571199644,0.9161431098344585,0.9173780512115802,0.029051501684811652,34.421628556392584,0.8294036061026318,0.8306666666666666,141.71961184882534,155.25637041451785,0.886614145079008,118.23682108626198,1325.9816768761086,lev-tolstoi
kazaki. Text/chapter4.xhtml,55.0,1194.0,730.0,606.0,233.0,894.0,292.0,835.0,8025.0,6558.0,1187.0,2826.0,261.0,11.325343992690723,36.366448149840124,9.432214070351762,18.247241549201902,9.432214070351762,72.46285975331202,1095.0,89.0,231.0,264.0,528.0,245.0,45.0,82.0,2.0,12.0,18.0,,99.0,,0.6113902847571189,21.126166426322992,14.93845554052856,0.930555357100983,0.9359639694873473,0.022568912982773595,44.308735682718975,0.8661834061135374,0.8608695652173912,266.8310201785296,272.3704143328333,0.903036184683132,123.05131306150656,1517.711593621044,lev-tolstoi
kazaki. Text/chapter5.xhtml,80.0,1113.0,712.0,528.0,177.0,870.0,264.0,783.0,7387.0,5883.0,1077.0,2536.0,351.0,6.860368486073675,51.80930705300989,5.951027678571428,13.200751879645514,5.951027678571428,61.35185309973046,965.0,55.0,274.0,193.0,552.0,154.0,43.0,135.0,14.0,17.0,12.0,8.0,138.0,2.0,0.6397124887690926,21.341867116154432,15.090978961014986,0.9363152868354476,0.9409304322416095,0.020904255457257482,47.83714981117984,0.8823496240601537,0.881818181818182,300.73211343189075,343.58829774636274,0.9218069922456389,181.84778136937996,1735.2836456050495,lev-tolstoi
kazaki. Text/chapter6.xhtml,97.0,1374.0,832.0,643.0,202.0,1093.0,356.0,939.0,9065.0,7167.0,1305.0,3062.0,461.0,6.619092573417969,54.485923633307834,5.586412146040608,12.808474846641003,5.586412146040608,60.96261948708714,1284.0,106.0,212.0,398.0,697.0,157.0,159.0,54.0,17.0,15.0,24.0,17.0,62.0,11.0,0.6055312954876274,22.445534920017078,15.871389949303527,0.9305722346876467,0.9370787472727614,0.02212493908541651,45.19786455182344,0.8866415094339664,0.8874074074074072,315.8241194684557,326.0150850349617,0.9251864806272758,204.16688311688313,1621.617988587564,lev-tolstoi
kazaki. Text/chapter7.xhtml,95.0,802.0,473.0,333.0,76.0,678.0,243.0,511.0,5032.0,3834.0,756.0,1621.0,328.0,2.3013697335608327,74.38632300826879,1.254244940280877,7.957768332469028,1.254244940280877,49.96330227063919,712.0,34.0,115.0,228.0,395.0,82.0,106.0,46.0,18.0,2.0,4.0,23.0,50.0,17.0,0.5897755610972568,16.70221064407351,11.810246407230512,0.9210401310435661,0.9228516280656361,0.02718840501408488,36.78038485457137,0.8907569721115501,0.88875,229.34842170197402,207.13927334274962,0.9149700186939015,193.37808549066827,1283.8079216807562,lev-tolstoi
kazaki. Text/chapter8.xhtml,137.0,1592.0,846.0,720.0,181.0,1351.0,437.0,1095.0,10395.0,8150.0,1529.0,3420.0,564.0,4.7861754025602465,62.61913417452226,4.26664339947915,10.212204916214006,4.26664339947915,56.84656860947071,1437.0,109.0,232.0,441.0,822.0,133.0,246.0,73.0,26.0,13.0,10.0,47.0,86.0,22.0,0.5314070351758794,21.203074111052718,14.992837485926303,0.9142481003172716,0.9229622372594966,0.026781206906167837,37.33961667611385,0.8813350615683748,0.884516129032258,242.44140058868354,276.54896872974604,0.9216631151195919,196.1641883519207,1259.9273635524632,lev-tolstoi
kazaki. Text/chapter9.xhtml,136.0,1196.0,691.0,541.0,130.0,1019.0,336.0,813.0,7840.0,6073.0,1138.0,2537.0,475.0,3.2041510918748735,67.91627582136533,3.2135225752508347,8.693928505025942,3.2135225752508347,54.028231359433406,1100.0,77.0,133.0,356.0,588.0,147.0,200.0,48.0,17.0,15.0,10.0,27.0,55.0,14.0,0.5777591973244147,19.9807808994336,14.128545667392142,0.9225880629688059,0.9283286159666382,0.025152273708302614,39.75783706861881,0.8986748038360973,0.8991304347826088,274.32907509513086,252.68862507623942,0.9239946135768513,205.11194029850745,1329.1951532123767,lev-tolstoi
kazaki. Text/chapter10.xhtml,101.0,1194.0,736.0,565.0,191.0,947.0,336.0,802.0,7843.0,6239.0,1160.0,2685.0,364.0,5.618502413055378,56.317185680879675,4.986344909365307,12.20807843728312,4.986344909365307,59.14171517654278,1091.0,80.0,215.0,280.0,530.0,201.0,136.0,67.0,14.0,14.0,23.0,14.0,75.0,14.0,0.6164154103852596,21.299806150374962,15.061237366889069,0.9317106867136481,0.937067907601027,0.022193440773454635,45.05835801702684,0.871930131004367,0.8695652173913043,281.7075168152858,268.4106071323313,0.9192014536012423,181.92107279693488,1769.2774879061762,lev-tolstoi
kazaki. Text/chapter11.xhtml,126.0,1104.0,619.0,469.0,130.0,926.0,311.0,745.0,7021.0,5455.0,1057.0,2358.0,392.0,3.295181159420288,67.07876293995858,2.3491454451345746,9.03039310484014,2.3491454451345746,51.243788819875775,980.0,67.0,184.0,313.0,569.0,158.0,141.0,46.0,12.0,8.0,12.0,40.0,56.0,28.0,0.5606884057971014,18.629710765022782,13.173194813491635,0.9174232736802467,0.9225523747411077,0.027136893056777932,36.850202339218484,0.8601706161137435,0.8572727272727273,173.4768251442212,188.94565112438693,0.9208755003297903,202.8843718760413,1264.1596351881738,lev-tolstoi
kazaki. Text/chapter12.xhtml,82.0,679.0,435.0,310.0,86.0,562.0,192.0,456.0,4477.0,3435.0,628.0,1477.0,294.0,3.346820467689213,65.33737616293689,2.951454443406732,9.104224185967349,2.951454443406732,53.93586335716082,604.0,25.0,147.0,167.0,351.0,75.0,82.0,23.0,11.0,3.0,5.0,24.0,42.0,9.0,0.6406480117820325,16.693767852860063,11.804276452311342,0.9317127789271324,0.9320509541657941,0.02411382814741806,41.469981202759506,0.884825396825396,0.8800000000000001,257.47961972095476,184.80522959183673,0.926520722126861,229.26394422310756,1399.8447179682025,lev-tolstoi
kazaki. Text/chapter13.xhtml,201.0,1734.0,915.0,765.0,190.0,1465.0,494.0,1161.0,11322.0,8729.0,1635.0,3694.0,705.0,3.188605932276335,67.58697197403984,2.892834667492984,8.645827982601077,2.892834667492984,52.74451273046532,1536.0,70.0,377.0,376.0,861.0,184.0,272.0,84.0,30.0,11.0,4.0,50.0,114.0,34.0,0.527681660899654,21.973363869084395,15.537514597309046,0.9142871901319074,0.9237538629385965,0.026462337372292134,37.78955675499277,0.8902908011869519,0.8876470588235292,239.81566692369466,250.73435169443417,0.918655393350671,188.33178741539234,1323.0937143853907,lev-tolstoi
kazaki. Text/chapter14.xhtml,70.0,646.0,384.0,248.0,50.0,558.0,229.0,379.0,3863.0,2956.0,626.0,1240.0,231.0,1.9443839009287949,79.47562804068998,0.19344400707651133,7.5221387261517805,0.19344400707651133,47.618664307828396,569.0,31.0,96.0,188.0,329.0,74.0,71.0,32.0,12.0,1.0,3.0,18.0,45.0,14.0,0.5944272445820433,15.108277927000968,10.68316577423342,0.9196147321685969,0.9188975863387967,0.028604489954714755,34.95954661604355,0.8495477386934649,0.8583333333333334,167.089829734473,153.4371458250248,0.9053611982471363,172.8921161825726,1269.5638669530736,lev-tolstoi
kazaki. Text/chapter15.xhtml,110.0,973.0,570.0,372.0,69.0,877.0,309.0,637.0,5984.0,4617.0,945.0,1940.0,353.0,2.299257311034289,75.50651546295433,1.145589876670094,7.0522424979430705,1.145589876670094,47.07772587125105,814.0,42.0,142.0,248.0,500.0,105.0,102.0,65.0,35.0,3.0,2.0,34.0,75.0,50.0,0.5858170606372045,18.27336106366879,12.921217523190425,0.9222793793239067,0.9260880867169684,0.026009934975920627,38.446847365276994,0.8617748917748889,0.863157894736842,206.98979018105564,198.4448512453318,0.9158272187525166,170.46791636625812,1243.2294298926722,lev-tolstoi
kazaki. Text/chapter16.xhtml,146.0,1430.0,769.0,549.0,130.0,1246.0,453.0,923.0,8842.0,6795.0,1373.0,2889.0,534.0,2.95735702653511,72.68331209886006,1.4533070696426833,8.392653235853606,1.4533070696426833,48.1861289395536,1268.0,72.0,189.0,426.0,748.0,151.0,174.0,45.0,33.0,4.0,11.0,39.0,85.0,38.0,0.5377622377622377,20.335662291628488,14.379484706330071,0.914617747693184,0.9223309969223523,0.0270596384324918,36.955408790653024,0.8631426502534426,0.8628571428571431,192.74000514236093,212.40047103694712,0.9131181338117825,179.8196057726153,1325.930826672477,lev-tolstoi
kazaki. Text/chapter17.xhtml,92.0,807.0,492.0,332.0,74.0,700.0,209.0,565.0,5101.0,3950.0,771.0,1708.0,295.0,3.15846196325629,68.23124346748558,2.061117187920914,7.979227716109119,2.061117187920914,49.91176391358224,722.0,45.0,211.0,154.0,433.0,67.0,129.0,34.0,19.0,2.0,4.0,18.0,55.0,12.0,0.6096654275092936,17.319220257695566,12.24653808907996,0.9260688745527909,0.9280215128423154,0.025433210135946897,39.31867014249278,0.8939050131926088,0.895,235.00015167218584,239.92365961147013,0.920243005224577,189.6332361516035,1336.6184851245403,lev-tolstoi
kazaki. Text/chapter18.xhtml,200.0,1666.0,878.0,689.0,176.0,1417.0,516.0,1077.0,10549.0,8120.0,1584.0,3451.0,633.0,2.6131285714285717,71.51314285714285,1.8074893697478984,8.343737396373243,1.8074893697478984,49.68654261704682,1464.0,88.0,247.0,458.0,854.0,159.0,185.0,83.0,37.0,9.0,8.0,59.0,96.0,47.0,0.5270108043217286,21.51082253644611,15.210448484421454,0.913653462432556,0.9228106551399485,0.026801753015419785,37.31099228564163,0.8762399505256698,0.8781818181818181,215.91157171742873,205.9344479473721,0.9201898600320773,202.47372262773723,1334.259739352894,lev-tolstoi
kazaki. Text/chapter19.xhtml,72.0,842.0,519.0,388.0,122.0,679.0,206.0,595.0,5502.0,4401.0,822.0,1860.0,231.0,5.266168514119823,58.86975191343362,4.9603154196357835,11.558603062250626,4.9603154196357835,57.77520453945632,805.0,69.0,141.0,247.0,412.0,103.0,141.0,28.0,1.0,6.0,9.0,2.0,34.0,1.0,0.6163895486935868,17.88592116084524,12.647256140601634,0.9281633114422804,0.9305501229171138,0.024556931469453196,40.721700153943004,0.8759142496847415,0.8837500000000003,271.4316174248371,233.49425763965803,0.9104614525861316,156.0427501101807,1405.7749773039984,lev-tolstoi
kazaki. Text/chapter20.xhtml,83.0,1390.0,702.0,539.0,158.0,1188.0,445.0,901.0,8622.0,6846.0,1377.0,2928.0,370.0,6.9932902834359005,58.4647789720031,4.489156019762504,12.248275603987778,4.489156019762504,55.52396636907341,1239.0,133.0,193.0,346.0,658.0,148.0,168.0,52.0,15.0,12.0,7.0,19.0,130.0,2.0,0.5050359712230216,18.829106505582285,13.31418889378097,0.9056072888679032,0.9134203275182904,0.03003253790738298,33.297219272107114,0.855257270693517,0.862222222222222,149.8912473794549,188.16913558996336,0.897785582549845,133.94685722214513,1167.405497237235,lev-tolstoi
kazaki. Text/chapter21.xhtml,106.0,1202.0,663.0,561.0,163.0,977.0,347.0,793.0,7810.0,6153.0,1162.0,2603.0,395.0,4.774984145920321,61.943490566037724,4.185506247449219,11.013514964524767,4.185506247449219,58.01183561987882,1101.0,98.0,137.0,380.0,594.0,146.0,178.0,37.0,8.0,7.0,4.0,10.0,73.0,18.0,0.5515806988352745,19.123232031426777,13.52216704762567,0.9161042357077719,0.9221039763609357,0.02723972940491432,36.71108420847932,0.8666608846487417,0.8708333333333335,235.3473012294342,221.4623226069615,0.9045166293703987,157.63288927713475,1325.9588714695042,lev-tolstoi
kazaki. Text/chapter22.xhtml,159.0,1461.0,700.0,558.0,125.0,1272.0,496.0,901.0,8870.0,6811.0,1404.0,2908.0,500.0,2.4425007425774545,75.26562389420532,0.7207647062621874,7.88908526944536,0.7207647062621874,47.38169772577583,1253.0,76.0,174.0,367.0,679.0,163.0,177.0,44.0,45.0,1.0,3.0,70.0,90.0,48.0,0.4791238877481177,18.31356659484117,12.949647126923622,0.8990244879794089,0.9076032327951842,0.03190732154604965,31.340769188562835,0.858796033994343,0.8606896551724138,156.87124270973533,149.31768813260965,0.9043884572194448,164.13204062788552,1136.0282826430807,lev-tolstoi
kazaki. Text/chapter23.xhtml,62.0,1013.0,563.0,403.0,157.0,783.0,320.0,620.0,6250.0,5005.0,1001.0,2165.0,213.0,7.017645925548514,57.14798442823934,4.472228202719485,14.118990151072243,4.472228202719485,56.12153297455657,888.0,82.0,128.0,284.0,486.0,118.0,103.0,42.0,9.0,5.0,4.0,16.0,98.0,11.0,0.5557749259624877,17.68901589452846,12.508023091537698,0.915125017023509,0.9194037478456917,0.028238859545611065,35.41219497142978,0.8378838174273882,0.8400000000000001,174.42702664278198,149.56008336712546,0.8927849772544222,135.85422740524783,1321.9985294826859,lev-tolstoi
kazaki. Text/chapter24.xhtml,190.0,2027.0,1054.0,862.0,248.0,1664.0,657.0,1255.0,12798.0,9946.0,1955.0,4214.0,673.0,3.813747332069692,68.02209604549114,2.66880192272739,10.150851449259116,2.66880192272739,53.19432139796952,1787.0,128.0,368.0,432.0,917.0,273.0,273.0,73.0,33.0,10.0,17.0,67.0,136.0,37.0,0.519980266403552,23.410664253483795,16.553839445719895,0.9141137892993504,0.9249160293133828,0.02597218299557246,38.502731948657235,0.8546107178968648,0.8559999999999999,189.8840817067542,187.4201520425541,0.9088342523494394,163.08085140179494,1440.2577897200129,lev-tolstoi
kazaki. Text/chapter25.xhtml,73.0,848.0,469.0,359.0,128.0,672.0,265.0,535.0,5331.0,4133.0,813.0,1786.0,290.0,4.476818945463943,65.15509240113724,2.7285288834324106,11.757185476485025,2.7285288834324106,53.95134401654174,740.0,39.0,215.0,155.0,409.0,89.0,128.0,39.0,2.0,5.0,2.0,20.0,73.0,15.0,0.5530660377358491,16.10552612298379,11.388326736138922,0.9121624867268521,0.9144336820754869,0.029995095507821305,33.33878366012361,0.8608010012515657,0.8625000000000002,172.3057454201117,174.4497791044776,0.8835922126397089,113.54030983243756,1373.4176547083985,lev-tolstoi
kazaki. Text/chapter26.xhtml,42.0,864.0,479.0,335.0,101.0,712.0,286.0,527.0,5153.0,4074.0,852.0,1756.0,203.0,8.326574074074074,57.94445767195768,4.247924603174603,13.760237745845952,4.247924603174603,59.34457671957672,738.0,66.0,139.0,205.0,400.0,106.0,105.0,24.0,12.0,1.0,5.0,11.0,115.0,,0.5543981481481481,16.29591092768253,11.52294912257628,0.9127610998857189,0.9152625861440403,0.029708323462718532,33.660600244066835,0.8368588957055223,0.838823529411765,146.90619048546336,128.96325247447925,0.88568448160077,123.16352824578792,1255.8840023637408,lev-tolstoi
kazaki. Text/chapter27.xhtml,103.0,780.0,460.0,302.0,64.0,682.0,248.0,498.0,4800.0,3637.0,729.0,1559.0,317.0,1.7113206372915108,76.86739108787651,0.27343116753796437,7.019158130545159,0.27343116753796437,46.290764251929296,670.0,45.0,147.0,185.0,427.0,54.0,108.0,23.0,23.0,,2.0,38.0,52.0,20.0,0.5897435897435898,16.470642102906957,11.646502721462166,0.9207021890654763,0.9222032692994042,0.027418816404122425,36.47130442325183,0.870287277701775,0.8733333333333334,201.56376251498847,179.0332475522821,0.9080629459924385,176.94234129295282,1446.0473013452404,lev-tolstoi
kazaki. Text/chapter28.xhtml,94.0,1098.0,602.0,435.0,118.0,923.0,346.0,695.0,6754.0,5260.0,1055.0,2231.0,366.0,3.9663128318412575,69.53413769716701,2.2251854629306678,9.955719388098206,2.2251854629306678,51.298337402627595,980.0,80.0,163.0,318.0,579.0,112.0,156.0,38.0,13.0,3.0,5.0,24.0,72.0,22.0,0.5482695810564663,18.167506372532053,12.84636695326723,0.9141598210943768,0.919293728563853,0.0282313072555232,35.421668254641624,0.8564156339370862,0.8533333333333333,141.2676833251898,187.8129776613431,0.905710632019354,164.14636140637776,1366.0019468273672,lev-tolstoi
kazaki. Text/chapter29.xhtml,77.0,942.0,633.0,468.0,156.0,734.0,222.0,668.0,6221.0,5007.0,921.0,2151.0,241.0,6.073653734800228,53.696390520307716,5.665265696087353,12.634207790492246,5.665265696087353,61.915294896186616,907.0,72.0,241.0,216.0,462.0,169.0,162.0,20.0,4.0,6.0,18.0,3.0,32.0,,0.6719745222929936,20.624254474076512,14.583550195536493,0.9419488104210347,0.9451298490757897,0.01951923200926066,51.2315238389278,0.8682194848824175,0.87,432.0099337748344,517.1570276497696,0.9041042954061592,124.00979294907667,2024.2733564170878,lev-tolstoi
kazaki. Text/chapter30.xhtml,91.0,655.0,377.0,260.0,64.0,567.0,237.0,394.0,4174.0,3155.0,617.0,1319.0,289.0,1.6372284204345249,76.45205561613957,1.1321132874758817,7.464437949695857,1.1321132874758817,46.892458686351816,557.0,27.0,147.0,117.0,340.0,46.0,96.0,37.0,12.0,2.0,,25.0,48.0,25.0,0.5755725190839694,14.730608938352022,10.416113471315883,0.914815555830855,0.9140114508747094,0.030247565849344463,33.06051154597858,0.8639603960396013,0.8692307692307695,167.48069832602215,152.94265638358507,0.8977984994070529,157.4889705882353,1294.7841098742706,lev-tolstoi
kazaki. Text/chapter31.xhtml,65.0,724.0,427.0,311.0,88.0,609.0,219.0,478.0,4633.0,3625.0,699.0,1533.0,237.0,4.324890352741182,65.09906077348067,3.427570505737357,10.33711516711748,3.427570505737357,54.09426264343391,627.0,47.0,161.0,149.0,341.0,90.0,127.0,23.0,4.0,4.0,4.0,17.0,66.0,14.0,0.5897790055248618,15.869330022377001,11.221310871710044,0.9198141068268845,0.9204518092862218,0.028039588695600925,35.66386122335982,0.8673481481481452,0.8700000000000001,191.24713468943804,203.4813131502836,0.9091650128680495,177.08119079837618,1285.3772292275596,lev-tolstoi
kazaki. Text/chapter32.xhtml,76.0,841.0,455.0,340.0,99.0,687.0,246.0,540.0,5132.0,4060.0,826.0,1718.0,208.0,3.7447219788472346,69.67682207897867,2.2846436025408323,10.140664001937633,2.2846436025408323,51.4938513048376,764.0,51.0,153.0,231.0,426.0,63.0,143.0,18.0,5.0,5.0,1.0,17.0,56.0,4.0,0.5410225921521997,15.689655172413794,11.094261566892385,0.9087852282606745,0.9108793505210271,0.0311867124648607,32.06493794838874,0.8409343434343444,0.84125,130.36249830547064,128.48292922161022,0.8834472436261466,122.05252246026261,1188.1983732929018,lev-tolstoi
kazaki. Text/chapter33.xhtml,101.0,1606.0,761.0,586.0,189.0,1342.0,538.0,993.0,9447.0,7483.0,1597.0,3281.0,346.0,6.115121512151216,63.38158335696585,2.588085755150864,12.144256062402944,2.588085755150864,52.389159463891595,1346.0,170.0,296.0,219.0,831.0,144.0,129.0,66.0,19.0,5.0,9.0,146.0,102.0,12.0,0.4738480697384807,18.989428139651384,13.42755340840214,0.8988188925073854,0.9084302277233215,0.031562426337450926,31.68324226117664,0.8154784842646109,0.8175,121.22948864850125,117.39280806895465,0.878160917232796,114.13522848034006,1277.263013956736,lev-tolstoi
